      id      |    ?column?    |       replace        
 241866035100 | no_right_turn  | 34.309303,108.816442
 241866035100 | no_right_turn  | 34.311067,108.815469
 241873002100 | no_right_turn  | 34.214270,108.939124
 241873002100 | no_right_turn  | 34.214543,108.939127
 241873002100 | no_right_turn  | 34.214544,108.939168
 241907060100 | no_right_turn  | 34.270101,108.962716
 241907060100 | no_right_turn  | 34.270575,108.962709
 241974607100 | no_right_turn  | 34.205426,108.810594
 241974607100 | no_right_turn  | 34.208373,108.809918
 241974609100 | no_right_turn  | 34.202776,108.815212
 241974609100 | no_right_turn  | 34.204250,108.813591
 242111563100 | no_right_turn  | 34.201663,108.816603
 242111563100 | no_right_turn  | 34.202621,108.815397
 242149580100 | no_right_turn  | 34.251584,108.936044
 242149580100 | no_right_turn  | 34.252063,108.935749
 242166740100 | no_right_turn  | 34.277431,108.972357
 242166740100 | no_right_turn  | 34.277798,108.972324
 242224068100 | no_right_turn  | 34.277551,108.978546
 242224068100 | no_right_turn  | 34.278116,108.978308
 242307987100 | no_right_turn  | 34.309303,108.816442
 242307987100 | no_right_turn  | 34.311236,108.817572
 242339175100 | no_right_turn  | 34.222983,108.922893
 242339175100 | no_right_turn  | 34.223642,108.923363
 242364479100 | no_right_turn  | 34.286967,108.828112
 242364479100 | no_right_turn  | 34.287515,108.828227
 242451738100 | no_right_turn  | 34.211810,108.919652
 242451738100 | no_right_turn  | 34.211917,108.919728
 242467833100 | no_right_turn  | 34.193762,108.889887
 242467833100 | no_right_turn  | 34.193763,108.889703
 242491318100 | no_right_turn  | 34.274429,108.962911
 242491318100 | no_right_turn  | 34.274853,108.962904
 242491318100 | no_right_turn  | 34.274854,108.962973
 242624749100 | no_right_turn  | 34.320391,108.807988
 242624749100 | no_right_turn  | 34.320704,108.807998
 242626593100 | no_right_turn  | 34.172687,108.955608
 242626593100 | no_right_turn  | 34.172801,108.955360
 242626593100 | no_right_turn  | 34.172984,108.955450
 242649873100 | no_right_turn  | 34.341969,108.888315
 242649873100 | no_right_turn  | 34.342281,108.887482
 242672805100 | no_right_turn  | 34.259446,108.923032
 242672805100 | no_right_turn  | 34.260034,108.922919
 242712424100 | no_right_turn  | 34.155936,108.887434
 242712424100 | no_right_turn  | 34.156247,108.887957
 242714380100 | no_right_turn  | 34.300855,109.064454
 242774865100 | no_right_turn  | 34.294852,108.922864
 242774865100 | no_right_turn  | 34.295012,108.923614
 242782729100 | no_right_turn  | 34.258349,108.872091
 242782729100 | no_right_turn  | 34.259311,108.872053
 242782729100 | no_right_turn  | 34.259373,108.872052
 242789434100 | no_right_turn  | 34.247533,109.004309
 242789434100 | no_right_turn  | 34.247728,109.004309
 242814900100 | no_right_turn  | 34.284558,108.994492
 242982432100 | no_right_turn  | 34.310150,108.929391
 242982432100 | no_right_turn  | 34.310387,108.929624
 242989185100 | no_right_turn  | 34.259192,108.938954
 242989185100 | no_right_turn  | 34.259388,108.939047
 243105011100 | no_right_turn  | 34.245313,108.972402
 243105011100 | no_right_turn  | 34.246079,108.972501
 243218951100 | no_right_turn  | 34.200787,108.939122
 243218951100 | no_right_turn  | 34.202012,108.939116
 243218951100 | no_right_turn  | 34.202017,108.940528
 243297326100 | no_right_turn  | 34.153711,108.889524
 243297326100 | no_right_turn  | 34.153745,108.888207
 243367736100 | no_right_turn  | 34.202621,108.815397
 243367736100 | no_right_turn  | 34.202692,108.815404
 243385868100 | no_right_turn  | 34.202009,108.869538
 243385868100 | no_right_turn  | 34.202753,108.869510
 243477591100 | no_right_turn  | 34.223336,108.879602
 243477591100 | no_right_turn  | 34.223344,108.879919
 243493767100 | no_right_turn  | 34.259323,108.974203
 243493767100 | no_right_turn  | 34.259435,108.972759
 243507345100 | no_right_turn  | 34.244571,108.985401
 243507345100 | no_right_turn  | 34.245517,108.985418
 243565896100 | no_right_turn  | 34.172115,108.945183
 243565896100 | no_right_turn  | 34.172476,108.945592
 243601091100 | no_right_turn  | 34.203060,108.814443
 243601091100 | no_right_turn  | 34.204250,108.813591
 243937417100 | no_right_turn  | 34.166683,108.841762
 244043366100 | no_right_turn  | 34.205443,108.812526
 244043366100 | no_right_turn  | 34.208373,108.809918
 244069463100 | no_right_turn  | 34.277299,108.818203
 244069463100 | no_right_turn  | 34.277301,108.815924
 244097550100 | no_right_turn  | 34.231832,108.788228
 244097550100 | no_right_turn  | 34.232099,108.786710
 244118012100 | no_right_turn  | 34.265758,108.805009
 244118012100 | no_right_turn  | 34.267027,108.803458
 244129122100 | no_right_turn  | 34.152289,108.893245
 244129122100 | no_right_turn  | 34.152592,108.893571
 244274697100 | no_right_turn  | 34.255976,108.909127
 244274697100 | no_right_turn  | 34.255991,108.909211
 244403312100 | no_right_turn  | 34.198469,108.919457
 244403312100 | no_right_turn  | 34.199052,108.919542
 244464409100 | no_right_turn  | 34.154286,108.974356
 244464409100 | no_right_turn  | 34.154746,108.974361
 244522948100 | no_right_turn  | 34.211711,108.887963
 244522948100 | no_right_turn  | 34.211804,108.888057
 244548826100 | no_right_turn  | 34.329711,108.971654
 244548826100 | no_right_turn  | 34.330811,108.971662
 244645798100 | no_right_turn  | 34.137793,108.876539
 244645798100 | no_right_turn  | 34.139130,108.876741
 244665216100 | no_right_turn  | 34.258449,108.932529
 244665216100 | no_right_turn  | 34.259445,108.932630
 244755399100 | no_right_turn  | 34.301304,108.947334
 244755399100 | no_right_turn  | 34.302258,108.947389
 244757732100 | no_right_turn  | 34.259307,108.939046
 244757732100 | no_right_turn  | 34.259388,108.939047
 244781306100 | no_right_turn  | 34.205164,108.939016
 244781306100 | no_right_turn  | 34.205563,108.939019
 244796527100 | no_right_turn  | 34.237784,109.012669
 244796527100 | no_right_turn  | 34.238249,109.011753
 244796527100 | no_right_turn  | 34.238470,109.012524
 244816360100 | no_right_turn  | 34.150362,108.900240
 244874823100 | no_right_turn  | 34.192798,108.972639
 244874823100 | no_right_turn  | 34.192830,108.972661
 244955039100 | no_right_turn  | 34.292674,108.956697
 244955039100 | no_right_turn  | 34.292746,108.957770
 245081818100 | no_right_turn  | 34.263769,109.069920
 245081818100 | no_right_turn  | 34.263971,109.068965
 245091507100 | no_right_turn  | 34.259169,108.909840
 245091507100 | no_right_turn  | 34.259282,108.909898
 245091507100 | no_right_turn  | 34.259337,108.909804
 245143989100 | no_right_turn  | 34.262804,108.909867
 245143989100 | no_right_turn  | 34.262952,108.909872
 245143989100 | no_right_turn  | 34.262960,108.907916
 245202731100 | no_right_turn  | 34.239291,108.988556
 245202731100 | no_right_turn  | 34.239407,108.988523
 245202731100 | no_right_turn  | 34.239499,108.988149
 245246346100 | no_right_turn  | 34.201819,108.869496
 245246346100 | no_right_turn  | 34.202009,108.869538
 245294705100 | no_right_turn  | 34.184193,108.912399
 245294705100 | no_right_turn  | 34.184599,108.912073
 245374990100 | no_right_turn  | 34.339849,108.971590
 245374990100 | no_right_turn  | 34.339945,108.971562
 245396532100 | no_right_turn  | 34.244628,108.916285
 245396532100 | no_right_turn  | 34.244633,108.916887
 245400564100 | no_right_turn  | 34.326576,108.848458
 245400564100 | no_right_turn  | 34.327848,108.849348
 245403187100 | no_right_turn  | 34.269764,108.932803
 245419628100 | no_right_turn  | 34.153745,108.888207
 245419628100 | no_right_turn  | 34.153765,108.887499
 245501626100 | no_right_turn  | 34.280302,108.959690
 245501626100 | no_right_turn  | 34.280498,108.959688
 245517498100 | no_right_turn  | 34.172120,108.945059
 245517498100 | no_right_turn  | 34.172466,108.945048
 245520885100 | no_right_turn  | 34.269603,109.016436
 245520885100 | no_right_turn  | 34.269726,109.016091
 245520885100 | no_right_turn  | 34.270008,109.016100
 245587339100 | no_right_turn  | 34.286446,108.917736
 245587339100 | no_right_turn  | 34.286689,108.917797
 245621270100 | no_right_turn  | 34.244946,108.914478
 245621270100 | no_right_turn  | 34.244952,108.914961
 245685079100 | no_right_turn  | 34.232696,108.887866
 245685079100 | no_right_turn  | 34.233289,108.888058
 245686959100 | no_right_turn  | 34.326580,108.905095
 245686959100 | no_right_turn  | 34.329318,108.904811
 245687263100 | no_right_turn  | 34.211920,108.931702
 245687263100 | no_right_turn  | 34.212028,108.931699
 245764557100 | no_right_turn  | 34.247054,109.003609
 245764557100 | no_right_turn  | 34.247682,109.003218
 245773696100 | no_right_turn  | 34.263769,109.069920
 245876031100 | no_right_turn  | 34.229919,108.944403
 245876031100 | no_right_turn  | 34.230105,108.944137
 245886289100 | no_right_turn  | 34.250838,108.972326
 245886289100 | no_right_turn  | 34.250921,108.972329
 245894239100 | no_right_turn  | 34.286445,108.911615
 245894239100 | no_right_turn  | 34.286446,108.911250
 245894239100 | no_right_turn  | 34.286581,108.911237
 245916009100 | no_right_turn  | 34.173013,108.883105
 245916009100 | no_right_turn  | 34.173198,108.883312
 245984509100 | no_right_turn  | 34.203747,108.946057
 245984509100 | no_right_turn  | 34.203747,108.946568
 246050644100 | no_right_turn  | 34.218260,108.938475
 246050644100 | no_right_turn  | 34.218362,108.939049
 246114411100 | no_right_turn  | 34.221478,108.997533
 246114411100 | no_right_turn  | 34.222183,108.999463
 246151470100 | no_right_turn  | 34.266658,108.840508
 246151470100 | no_right_turn  | 34.268747,108.840032
 246186424100 | no_right_turn  | 34.223213,108.879927
 246186424100 | no_right_turn  | 34.223336,108.879602
 246306606100 | no_right_turn  | 34.234440,108.904831
 246306606100 | no_right_turn  | 34.234794,108.905133
 246481501100 | no_right_turn  | 34.240936,108.953723
 246481501100 | no_right_turn  | 34.241182,108.953850
 246639909100 | no_right_turn  | 34.320355,108.808417
 246639909100 | no_right_turn  | 34.320463,108.808153
 246668313100 | no_right_turn  | 34.310297,108.985005
 246668313100 | no_right_turn  | 34.310313,108.986144
 246711442100 | no_right_turn  | 34.277243,108.972450
 246711442100 | no_right_turn  | 34.277262,108.972834
 246724642100 | no_right_turn  | 34.244571,108.985401
 246724642100 | no_right_turn  | 34.245520,108.986280
 246801292100 | no_right_turn  | 34.258575,108.889852
 246801292100 | no_right_turn  | 34.258959,108.890124
 246801345100 | no_right_turn  | 34.166703,108.838936
 246801345100 | no_right_turn  | 34.166704,108.838329
 246829330100 | no_right_turn  | 34.190826,108.864001
 246829330100 | no_right_turn  | 34.191166,108.863885
 246829330100 | no_right_turn  | 34.191199,108.865170
 246829330100 | no_right_turn  | 34.191242,108.863799
 246881946100 | no_right_turn  | 34.263231,108.909958
 246881946100 | no_right_turn  | 34.263344,108.910067
 246881946100 | no_right_turn  | 34.263350,108.910431
 246995471100 | no_right_turn  | 34.290346,109.085552
 247037542100 | no_right_turn  | 34.339852,108.971739
 247037542100 | no_right_turn  | 34.339900,108.972657
 247132385100 | no_right_turn  | 34.310196,108.984871
 247132385100 | no_right_turn  | 34.310208,108.986162
 247132385100 | no_right_turn  | 34.310313,108.986144
 247153477100 | no_right_turn  | 34.155116,108.900835
 247153477100 | no_right_turn  | 34.155946,108.901698
 247285395100 | no_right_turn  | 34.246075,108.972254
 247285395100 | no_right_turn  | 34.246077,108.972334
 247430857100 | no_right_turn  | 34.216971,108.908845
 247430857100 | no_right_turn  | 34.217371,108.907938
 247454224100 | no_right_turn  | 34.155116,108.900835
 247454224100 | no_right_turn  | 34.155689,108.901099
 247476602100 | no_right_turn  | 34.294852,108.922864
 247476602100 | no_right_turn  | 34.295122,108.922865
 247480800100 | no_right_turn  | 34.286450,108.902571
 247480800100 | no_right_turn  | 34.286450,108.904066
 247597477100 | no_right_turn  | 34.282017,108.823497
 247597477100 | no_right_turn  | 34.282217,108.823448
 247597477100 | no_right_turn  | 34.282371,108.823611
 247651616100 | no_right_turn  | 34.214532,108.938930
 247651616100 | no_right_turn  | 34.216454,108.939032
 247665081100 | no_right_turn  | 34.252342,108.889447
 247665081100 | no_right_turn  | 34.252345,108.889332
 247711712100 | no_right_turn  | 34.230315,108.903908
 247711712100 | no_right_turn  | 34.231029,108.904601
 247711991100 | no_right_turn  | 34.235783,108.971526
 247711991100 | no_right_turn  | 34.236094,108.972275
 247726020100 | no_right_turn  | 34.241114,108.953870
 247726020100 | no_right_turn  | 34.241182,108.953850
 247823559100 | no_right_turn  | 34.204250,108.813591
 247823559100 | no_right_turn  | 34.205309,108.814442
 247840675100 | no_right_turn  | 34.259568,108.954169
 247840675100 | no_right_turn  | 34.259630,108.954170
 247846506100 | no_right_turn  | 34.265048,109.000528
 247846506100 | no_right_turn  | 34.265614,109.000276
 247851530100 | no_right_turn  | 34.324509,108.895563
 247851530100 | no_right_turn  | 34.326152,108.894628
 247856308100 | no_right_turn  | 34.258746,108.954046
 247856308100 | no_right_turn  | 34.259415,108.954087
 247856308100 | no_right_turn  | 34.259503,108.954090
 247876300100 | no_right_turn  | 34.265758,108.805009
 247876300100 | no_right_turn  | 34.265833,108.806899
 247946151100 | no_right_turn  | 34.280322,108.960636
 247975873100 | no_right_turn  | 34.278650,109.073994
 247975873100 | no_right_turn  | 34.278713,109.073339
 248129434100 | no_right_turn  | 34.292674,108.956697
 248129434100 | no_right_turn  | 34.292743,108.956695
 248175757100 | no_right_turn  | 34.259331,108.962987
 248175757100 | no_right_turn  | 34.259420,108.962984
 248175757100 | no_right_turn  | 34.259429,108.962615
 248185927100 | no_right_turn  | 34.264219,109.068927
 248185927100 | no_right_turn  | 34.264236,109.069928
 248215384100 | no_right_turn  | 34.251717,108.889836
 248215384100 | no_right_turn  | 34.252226,108.890411
 248235412100 | no_right_turn  | 34.326799,108.850428
 248235412100 | no_right_turn  | 34.327848,108.849348
 248317908100 | no_right_turn  | 34.222904,108.939035
 248317908100 | no_right_turn  | 34.222906,108.937934
 248383033100 | no_right_turn  | 34.241352,108.972232
 248383033100 | no_right_turn  | 34.241352,108.972292
 248383033100 | no_right_turn  | 34.241805,108.972289
 248435819100 | no_right_turn  | 34.209189,108.989760
 248435819100 | no_right_turn  | 34.209490,108.989896
 248459612100 | no_right_turn  | 34.172687,108.955608
 248459612100 | no_right_turn  | 34.172801,108.955360
 248459612100 | no_right_turn  | 34.173570,108.955358
 248481823100 | no_right_turn  | 34.270088,108.963459
 248481823100 | no_right_turn  | 34.270589,108.963153
 248488162100 | no_right_turn  | 34.340048,108.972673
 248488162100 | no_right_turn  | 34.340421,108.972222
 248746303100 | no_right_turn  | 34.214121,108.919571
 248746303100 | no_right_turn  | 34.214694,108.919561
 248746303100 | no_right_turn  | 34.214812,108.919221
 248746303100 | no_right_turn  | 34.214898,108.919567
 248826671100 | no_right_turn  | 34.263769,109.069920
 248826671100 | no_right_turn  | 34.264236,109.069928
 248864579100 | no_right_turn  | 34.259301,108.966975
 248864579100 | no_right_turn  | 34.259385,108.966973
 248900448100 | no_right_turn  | 34.211717,108.877208
 248900448100 | no_right_turn  | 34.211719,108.878795
 248900448100 | no_right_turn  | 34.211937,108.877203
 248926519100 | no_right_turn  | 34.302289,108.939214
 248926519100 | no_right_turn  | 34.302290,108.939065
 248944052100 | no_right_turn  | 34.305215,108.844136
 248944052100 | no_right_turn  | 34.305423,108.844482
 249077281100 | no_right_turn  | 34.280303,108.959535
 249077281100 | no_right_turn  | 34.280498,108.959688
 249080669100 | no_right_turn  | 34.275934,108.797405
 249080669100 | no_right_turn  | 34.276341,108.798452
 249127776100 | no_right_turn  | 34.301079,108.848733
 249127776100 | no_right_turn  | 34.301382,108.848719
 249160779100 | no_right_turn  | 34.286446,108.917736
 249160779100 | no_right_turn  | 34.286581,108.917734
 249400258100 | no_right_turn  | 34.153898,108.888099
 249400258100 | no_right_turn  | 34.153958,108.887360
 249411483100 | no_right_turn  | 34.281016,108.995498
 249441642100 | no_right_turn  | 34.244952,108.914961
 249480980100 | no_right_turn  | 34.217274,108.919545
 249480980100 | no_right_turn  | 34.217285,108.919282
 249528889100 | no_right_turn  | 34.340162,108.919984
 249528889100 | no_right_turn  | 34.340923,108.919956
 249528889100 | no_right_turn  | 34.340936,108.920307
 249549939100 | no_right_turn  | 34.153781,108.900366
 249549939100 | no_right_turn  | 34.154429,108.900492
 252968106100 | no_right_turn  | 34.277447,108.972731
 252968106100 | no_right_turn  | 34.277817,108.972413
 254042268100 | no_right_turn  | 34.200510,108.981603
 254042268100 | no_right_turn  | 34.201691,108.981469
 257573416100 | no_right_turn  | 34.156514,108.935118
 257573416100 | no_right_turn  | 34.156800,108.935197
 261758694100 | no_right_turn  | 34.297364,108.954825
 261758694100 | no_right_turn  | 34.297588,108.953885
 268321894100 | no_right_turn  | 34.288761,108.991594
 268321894100 | no_right_turn  | 34.289494,108.991894
 275963570100 | no_right_turn  | 34.156440,108.935634
 275963570100 | no_right_turn  | 34.156800,108.935197
 278882299100 | no_right_turn  | 34.268412,108.854036
 278882299100 | no_right_turn  | 34.268799,108.852576
 279550604100 | no_right_turn  | 34.295984,108.932875
 279550604100 | no_right_turn  | 34.296051,108.931968
 281103878100 | no_right_turn  | 34.198610,108.894894
 281103878100 | no_right_turn  | 34.199039,108.895902
 281138928100 | no_right_turn  | 34.138680,108.901291
 281138928100 | no_right_turn  | 34.138952,108.901321
 281854326100 | no_right_turn  | 34.305666,108.847922
 281854326100 | no_right_turn  | 34.307883,108.848394
 281924009100 | no_right_turn  | 34.239577,108.740941
 281924009100 | no_right_turn  | 34.239938,108.740699
 282060859100 | no_right_turn  | 34.259445,108.770357
 282060859100 | no_right_turn  | 34.259487,108.770757
 282293200100 | no_right_turn  | 34.246886,108.906252
 282293200100 | no_right_turn  | 34.248063,108.906061
 283257903100 | no_right_turn  | 34.259568,108.954169
 283257903100 | no_right_turn  | 34.259630,108.954170
 283509695100 | no_right_turn  | 34.263965,108.776117
 283509695100 | no_right_turn  | 34.264359,108.776642
 284158722100 | no_right_turn  | 34.249810,108.954038
 284158722100 | no_right_turn  | 34.250841,108.954480
 284265680100 | no_right_turn  | 34.156293,108.935148
 284265680100 | no_right_turn  | 34.156416,108.935119
 284307833100 | no_right_turn  | 34.331247,108.844413
 284307833100 | no_right_turn  | 34.331343,108.845004
 284486651100 | no_right_turn  | 34.198571,108.895934
 284486651100 | no_right_turn  | 34.198936,108.896218
 287036324100 | no_right_turn  | 34.264418,108.781243
 287036324100 | no_right_turn  | 34.264625,108.781241
 287216810100 | no_right_turn  | 34.225695,108.887963
 287216810100 | no_right_turn  | 34.225713,108.888056
 287638961100 | no_right_turn  | 34.264363,108.781244
 288025720100 | no_right_turn  | 34.259608,108.775934
 288025720100 | no_right_turn  | 34.259620,108.775553
 288427189100 | no_right_turn  | 34.255075,108.765895
 288427189100 | no_right_turn  | 34.255087,108.765578
 288447106100 | no_right_turn  | 34.198068,108.895180
 288447106100 | no_right_turn  | 34.198290,108.895094
 289454781100 | no_right_turn  | 34.207916,108.939110
 289454781100 | no_right_turn  | 34.209094,108.940039
 289791149100 | no_right_turn  | 34.138972,108.917600
 289791149100 | no_right_turn  | 34.139327,108.917909
 297453121100 | no_right_turn  | 34.288783,109.024670
 297453121100 | no_right_turn  | 34.289019,109.025577
 307196137100 | no_right_turn  | 34.274510,109.042788
 307196137100 | no_right_turn  | 34.276931,109.040260
 310573572100 | no_right_turn  | 34.259540,108.961701
 310573572100 | no_right_turn  | 34.259635,108.960540
 310573572100 | no_right_turn  | 34.259649,108.960540
 310573572100 | no_right_turn  | 34.260411,108.960528
 314596522100 | no_right_turn  | 34.223091,108.971578
 314596522100 | no_right_turn  | 34.223196,108.971575
 314596522100 | no_right_turn  | 34.223293,108.970911
 328017716100 | no_right_turn  | 34.251097,109.014315
 328017716100 | no_right_turn  | 34.251147,109.014316
 334654938100 | no_right_turn  | 34.198068,108.916657
 334654938100 | no_right_turn  | 34.198270,108.916649
 334654938100 | no_right_turn  | 34.198343,108.915272
 345609598100 | no_right_turn  | 34.259704,108.988412
 345609598100 | no_right_turn  | 34.259761,108.988233
 345609598100 | no_right_turn  | 34.261168,108.988217
 351372416100 | no_right_turn  | 34.175593,108.864138
 351372416100 | no_right_turn  | 34.176712,108.864090
 352459162100 | no_right_turn  | 34.264286,108.964226
 352459162100 | no_right_turn  | 34.264287,108.963156
 352459162100 | no_right_turn  | 34.264290,108.963087
 353532743100 | no_right_turn  | 34.245120,108.888310
 353532743100 | no_right_turn  | 34.245701,108.888118
 355873786100 | no_right_turn  | 34.251699,108.889488
 355873786100 | no_right_turn  | 34.252253,108.889352
 355901929100 | no_right_turn  | 34.334495,108.995786
 355901929100 | no_right_turn  | 34.335809,108.996060
 356372860100 | no_right_turn  | 34.241171,108.925252
 356372860100 | no_right_turn  | 34.241183,108.923471
 356372860100 | no_right_turn  | 34.241907,108.923483
 357361336100 | no_right_turn  | 34.223344,108.879919
 357361336100 | no_right_turn  | 34.223927,108.879927
 357941539100 | no_right_turn  | 34.250944,108.936054
 357941539100 | no_right_turn  | 34.251584,108.936044
 359291514100 | no_right_turn  | 34.309549,108.841999
 359291514100 | no_right_turn  | 34.309836,108.842826
 360115270100 | no_right_turn  | 34.217781,108.939104
 360115270100 | no_right_turn  | 34.218158,108.939193
 360115270100 | no_right_turn  | 34.218159,108.939103
 361645941100 | no_right_turn  | 34.243647,108.972233
 361645941100 | no_right_turn  | 34.243649,108.971271
 361645941100 | no_right_turn  | 34.244659,108.972317
 361886944100 | no_right_turn  | 34.327838,108.806058
 361886944100 | no_right_turn  | 34.328938,108.805927
 362599353100 | no_right_turn  | 34.196371,108.847086
 362599353100 | no_right_turn  | 34.196719,108.847806
 363122981100 | no_right_turn  | 34.222065,108.946856
 363122981100 | no_right_turn  | 34.222781,108.946591
 363122981100 | no_right_turn  | 34.222781,108.946847
 363122981100 | no_right_turn  | 34.222788,108.947185
 366249000100 | no_right_turn  | 34.339810,108.739562
 366249000100 | no_right_turn  | 34.340262,108.739754
 367498446100 | no_right_turn  | 34.138342,108.901268
 367498446100 | no_right_turn  | 34.138604,108.901288
 370704171100 | no_right_turn  | 34.241939,108.993158
 370704171100 | no_right_turn  | 34.242380,108.994496
 371393778100 | no_right_turn  | 34.258987,109.011300
 371393778100 | no_right_turn  | 34.259045,109.009787
 372589928100 | no_right_turn  | 34.154888,108.894788
 372589928100 | no_right_turn  | 34.155184,108.894802
 373470089100 | no_right_turn  | 34.251176,109.007492
 373470089100 | no_right_turn  | 34.251252,109.006580
 373470089100 | no_right_turn  | 34.251417,109.006592
 374890533100 | no_right_turn  | 34.138963,108.917377
 374890533100 | no_right_turn  | 34.139322,108.917375
 378182324100 | no_right_turn  | 34.239363,108.988722
 378182324100 | no_right_turn  | 34.239530,108.988816
 379182585100 | no_right_turn  | 34.278560,109.073227
 379182585100 | no_right_turn  | 34.278567,109.072853
 382921282100 | no_right_turn  | 34.277238,108.972378
 383673543100 | no_right_turn  | 34.254679,108.770229
 383673543100 | no_right_turn  | 34.254995,108.770230
 385876683100 | no_right_turn  | 34.179515,108.882899
 385876683100 | no_right_turn  | 34.179782,108.883599
 387390210100 | no_right_turn  | 34.239363,108.988722
 387390210100 | no_right_turn  | 34.239460,108.988662
 387390210100 | no_right_turn  | 34.239660,108.988535
 389136805100 | no_right_turn  | 34.237077,108.981211
 389136805100 | no_right_turn  | 34.237450,108.981212
 391117168100 | no_right_turn  | 34.264517,108.947376
 391117168100 | no_right_turn  | 34.264619,108.947159
 397985573100 | no_right_turn  | 34.251047,109.006341
 397985573100 | no_right_turn  | 34.251126,109.006351
 397985573100 | no_right_turn  | 34.251133,109.005641
 422784315100 | no_right_turn  | 34.263041,108.922579
 422784315100 | no_right_turn  | 34.263556,108.922691
 422784315100 | no_right_turn  | 34.263570,108.922833
 423315327100 | no_right_turn  | 34.268643,108.929937
 423315327100 | no_right_turn  | 34.268774,108.929871
 423506446100 | no_right_turn  | 34.224215,108.931754
 423506446100 | no_right_turn  | 34.224228,108.931353
 423939639100 | no_right_turn  | 34.257742,108.927508
 423939639100 | no_right_turn  | 34.257763,108.927519
 426721319100 | no_right_turn  | 34.317886,108.947343
 426853599100 | no_right_turn  | 34.258462,108.960559
 426853599100 | no_right_turn  | 34.258550,108.960920
 427685702100 | no_right_turn  | 34.259431,108.967998
 427685702100 | no_right_turn  | 34.259439,108.966973
 427685702100 | no_right_turn  | 34.259547,108.966973
 427685702100 | no_right_turn  | 34.259579,108.966971
 430518671100 | no_right_turn  | 34.223076,109.001676
 430518671100 | no_right_turn  | 34.223648,109.002343
 431394266100 | no_right_turn  | 34.226800,108.938941
 431394266100 | no_right_turn  | 34.227345,108.938439
 431716395100 | no_right_turn  | 34.227341,108.938944
 431716395100 | no_right_turn  | 34.227342,108.939021
 431716395100 | no_right_turn  | 34.227345,108.938439
 432010570100 | no_right_turn  | 34.235574,109.012060
 432010570100 | no_right_turn  | 34.237784,109.012669
 432469371100 | no_right_turn  | 34.222217,108.939123
 432469371100 | no_right_turn  | 34.222787,108.939228
 432469371100 | no_right_turn  | 34.222801,108.940163
 432902924100 | no_right_turn  | 34.263556,108.922691
 432902924100 | no_right_turn  | 34.263570,108.922833
 433912752100 | no_right_turn  | 34.226951,108.939023
 433912752100 | no_right_turn  | 34.227341,108.938944
 433912752100 | no_right_turn  | 34.227345,108.938439
 434438292100 | no_right_turn  | 34.250779,108.939167
 434490667100 | no_right_turn  | 34.240614,108.946782
 434490667100 | no_right_turn  | 34.241161,108.946786
 438478975100 | no_right_turn  | 34.243528,108.938958
 438478975100 | no_right_turn  | 34.243536,108.939065
 438478975100 | no_right_turn  | 34.245155,108.939071
 439184896100 | no_right_turn  | 34.252245,108.993033
 439184896100 | no_right_turn  | 34.252786,108.993764
 440254000100 | no_right_turn  | 34.259225,108.954004
 440254000100 | no_right_turn  | 34.259415,108.954087
 440254000100 | no_right_turn  | 34.259503,108.954090
 442155391100 | no_right_turn  | 34.193576,108.892557
 442155391100 | no_right_turn  | 34.193626,108.892314
 442437947100 | no_right_turn  | 34.224365,108.931757
 442437947100 | no_right_turn  | 34.224893,108.931654
 442467192100 | no_right_turn  | 34.241180,108.932191
 442467192100 | no_right_turn  | 34.241181,108.932223
 442467192100 | no_right_turn  | 34.241470,108.932294
 443170791100 | no_right_turn  | 34.203933,109.012099
 443170791100 | no_right_turn  | 34.205347,109.012000
 444078079100 | no_right_turn  | 34.269075,108.920802
 444078079100 | no_right_turn  | 34.269240,108.919123
 444164367100 | no_right_turn  | 34.226829,108.901594
 444164367100 | no_right_turn  | 34.227598,108.902597
 444164367100 | no_right_turn  | 34.227734,108.902317
 445140893100 | no_right_turn  | 34.226064,108.917417
 445140893100 | no_right_turn  | 34.226694,108.917857
 445547310100 | no_right_turn  | 34.251197,109.001724
 445547310100 | no_right_turn  | 34.253368,109.001743
 446639566100 | no_right_turn  | 34.193441,108.889376
 446639566100 | no_right_turn  | 34.193762,108.889199
 446677836100 | no_right_turn  | 34.207567,108.966739
 448863138100 | no_right_turn  | 34.241180,108.932191
 448863138100 | no_right_turn  | 34.241181,108.932223
 448863138100 | no_right_turn  | 34.241942,108.932214
 449780002100 | no_right_turn  | 34.204862,108.812641
 449780002100 | no_right_turn  | 34.205426,108.810594
 452902193100 | no_right_turn  | 34.237784,109.012669
 452902193100 | no_right_turn  | 34.238470,109.012524
 453520962100 | no_right_turn  | 34.251143,109.001003
 453520962100 | no_right_turn  | 34.251197,109.001724
 453520962100 | no_right_turn  | 34.253368,109.001743
 456312247100 | no_right_turn  | 34.250366,108.979282
 456312247100 | no_right_turn  | 34.250956,108.979284
 456312247100 | no_right_turn  | 34.251010,108.979289
 456621268100 | no_right_turn  | 34.234366,108.906345
 456621268100 | no_right_turn  | 34.234829,108.905198
 457517605100 | no_right_turn  | 34.216245,108.911396
 457517605100 | no_right_turn  | 34.216867,108.911806
 460377956100 | no_right_turn  | 34.263782,108.883878
 460377956100 | no_right_turn  | 34.264087,108.883589
 461429253100 | no_right_turn  | 34.226674,108.917897
 461429253100 | no_right_turn  | 34.226694,108.917857
 461815349100 | no_right_turn  | 34.275550,108.953223
